Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/12/1991,Temple,9,West Virginia,10,13.0
10/12/1991,Tennessee,18,Florida,35,4.5
10/12/1991,Toledo,0,Washington,48, 
10/12/1991,Texas Tech,38,S-M-U,14,-5.0
10/12/1991,Tulane,0,Alabama,62,31.0
10/12/1991,Tulsa,34,UL-Lafayette,20,-8.5
10/12/1991,Nevada-Las Vegas,25,Fullerton State,3, 
10/12/1991,Utah,57,Wyoming,42,2.5
10/12/1991,UTEP,29,Brigham Young,31,24.0
10/12/1991,Virginia,20,Clemson,20,10.0
10/12/1991,Virginia Tech,20,Florida State,33,27.5
10/12/1991,Wake Forest,10,North Carolina,24,20.5
10/12/1991,Western Michigan,22,Northern Illinois,10, 
10/12/1991,Youngstown State,24,Akron,38, 
10/19/1991,Arkansas State,23,Akron,28, 
10/19/1991,Army,37,Louisville,12,8.0
10/19/1991,Cincinnati,9,Virginia Tech,56,27.5
10/19/1991,Central Michigan,23,Kent State,7, 
10/19/1991,Colorado,34,Oklahoma,17,4.5
10/19/1991,Colorado State,16,Utah,21,7.0
10/19/1991,Fresno State,42,New Mexico State,28, 
10/19/1991,Fullerton State,3,Utah State,26, 
10/19/1991,Georgia,25,Vanderbilt,27,-15.0
10/19/1991,Georgia Tech,14,South Carolina,23,-7.0
10/19/1991,Hawaii,18,Brigham Young,35,21.0
10/19/1991,Iowa State,0,Kansas,41,4.5
10/19/1991,Illinois,21,Iowa,24,6.0
10/19/1991,Indiana,16,Michigan,24,18.5
10/19/1991,Kansas State,31,Nebraska,38,33.5
10/19/1991,Long Beach State,0,Miami-Florida,55, 
10/19/1991,Louisiana State,29,Kentucky,26,4.0
10/19/1991,Marshall,14,No Carolina State,15, 
10/19/1991,Maryland,23,Wake Forest,22,-10.5
10/19/1991,Memphis,28,Mississippi State,23,10.0
10/19/1991,Minnesota,12,Michigan State,20,3.0
10/19/1991,Middle Tennessee,10,Florida State,39, 
10/19/1991,Navy,14,Temple,21,16.5
10/19/1991,North Carolina,9,Virginia,14,8.0
10/19/1991,Notre Dame,28,Air Force,15,-19.5
10/19/1991,Northern Illinois,10,Florida,41, 
10/19/1991,Northwestern,3,Ohio State,34,26.0
10/19/1991,Ohio,0,Miami-Ohio,34, 
10/19/1991,Oklahoma State,7,Missouri,41,8.0
10/19/1991,Pacific,47,San Jose State,64, 
10/19/1991,Rutgers,17,Penn State,37,26.0
10/19/1991,San Diego State,28,UTEP,21,-3.0
10/19/1991,S-M-U,20,Houston,49,26.0
10/19/1991,Stanford,24,Southern Cal,21,7.0
10/19/1991,Syracuse,31,Pittsburgh,27,-2.0
10/19/1991,Texas Christian,39,Rice,28,3.5
10/19/1991,Tennessee,19,Alabama,24,2.0
10/19/1991,Texas,13,Arkansas,14,-9.0
10/19/1991,Toledo,21,Bowling Green,24, 
10/19/1991,Tulane,14,Southern Miss,47,24.0
10/19/1991,Texas A+M,34,Baylor,12,4.0
10/19/1991,U.C.L.A.,44,Oregon State,7,-24.0
10/19/1991,Washington,24,California,17,-16.0
10/19/1991,Washington State,17,Arizona State,3,9.0
10/19/1991,Wisconsin,7,Purdue,28,5.0
10/19/1991,Western Michigan,24,Eastern Michigan,42, 
10/19/1991,West Virginia,31,Boston College,24,1.0
10/19/1991,Wyoming,39,New Mexico,19,-12.0
10/25/1991,Michigan,52,Minnesota,6, 
10/26/1991,Ball State,3,Central Michigan,10, 
10/26/1991,Boston College,28,Army,17,-6.5
10/26/1991,Bowling Green,23,Western Michigan,10, 
10/26/1991,Brigham Young,41,New Mexico,23,-30.0
10/26/1991,Colorado,10,Kansas State,0,-22.0
10/26/1991,Colorado State,28,Wyoming,35,2.0
10/26/1991,Delaware,29,Navy,25, 
10/26/1991,Duke,17,Maryland,13,-1.0
10/26/1991,Florida State,27,Louisiana State,16,-28.0
10/26/1991,Houston,18,Texas A+M,27,13.5
10/26/1991,Illinois,11,Northwestern,17,-21.5
10/26/1991,Indiana,28,Wisconsin,20,-14.0
10/26/1991,Iowa,31,Purdue,21,-12.0
10/26/1991,Kansas,3,Oklahoma,41,13.0
10/26/1991,Kent State,40,Ohio,45, 
10/26/1991,Kentucky,27,Georgia,49,17.0
10/26/1991,Louisville,13,Virginia Tech,41,21.0
10/26/1991,Louisiana Tech,14,UL-Lafayette,14, 
10/26/1991,Michigan State,17,Ohio State,27,14.5
10/26/1991,Miami-Florida,36,Arizona,9,-26.0
10/26/1991,Miami-Ohio,7,Toledo,24, 
10/26/1991,Missouri,6,Nebraska,63,20.0
10/26/1991,Mississippi State,24,Auburn,17,6.5
10/26/1991,North Carolina,14,Georgia Tech,35,10.5
10/26/1991,No Carolina State,19,Clemson,29,6.5
10/26/1991,Northern Illinois,7,Akron,17, 
10/26/1991,New Mexico State,20,Pacific,27, 
10/26/1991,Oklahoma State,6,Iowa State,6,6.0
10/26/1991,Oregon,7,Washington,29,31.5
10/26/1991,Oregon State,10,Stanford,40,30.0
10/26/1991,Pittsburgh,23,East Carolina,24,4.5
10/26/1991,Rice,20,Texas Tech,40,2.5
10/26/1991,Southern Cal,20,Notre Dame,24,13.5
10/26/1991,San Diego State,24,Utah,21,1.5
10/26/1991,San Jose State,20,California,41, 
10/26/1991,Southern Miss,7,Cincinnati,17,-15.5
10/26/1991,Missouri State,37,Arkansas State,20, 
10/26/1991,Syracuse,21,Rutgers,7,-13.0
10/26/1991,Texas Christian,9,Baylor,26,12.0
10/26/1991,Texas,34,S-M-U,0,-25.0
10/26/1991,Tulsa,33,Memphis,28,1.5
10/26/1991,U.C.L.A.,21,Arizona State,16,-7.5
10/26/1991,Nevada-Las Vegas,22,Fresno State,48, 
10/26/1991,UTEP,13,Air Force,20,15.5
10/26/1991,Utah State,6,Long Beach State,7, 
10/26/1991,Vanderbilt,30,Mississippi,27,12.5
10/26/1991,Wake Forest,7,Virginia,48,24.5
10/26/1991,West Virginia,6,Penn State,51,17.5
10/31/1991,Brigham Young,40,Colorado State,17,-9.5
11/02/1991,Air Force,32,New Mexico,34,-22.0
11/02/1991,Arizona State,16,Washington,44,29.0
11/02/1991,Baylor,9,Arkansas,5,-7.0
11/02/1991,Bowling Green,17,Miami-Ohio,7, 
11/02/1991,Cincinnati,17,Kentucky,20,9.5
11/02/1991,Central Michigan,14,Eastern Michigan,14, 
11/02/1991,Florida,31,Auburn,10,-10.0
11/02/1991,Fresno State,19,Utah State,20, 
11/02/1991,Florida State,40,Louisville,15,-32.0
11/02/1991,Georgia Tech,17,Duke,6,-9.0
11/02/1991,Iowa State,23,Missouri,22,12.0
11/02/1991,Iowa,16,Ohio State,9,1.0
11/02/1991,Kansas,31,Oklahoma State,0,-8.0
11/02/1991,Kansas State,7,Oklahoma,28,21.5
11/02/1991,Louisiana State,25,Mississippi,22,3.0
11/02/1991,Maryland,0,North Carolina,24,8.0
11/02/1991,Memphis,24,Tennessee,52,20.5
11/02/1991,Minnesota,8,Indiana,34,17.5
11/02/1991,Mississippi State,7,Alabama,13,12.0
11/02/1991,Navy,0,Notre Dame,38,40.0
11/02/1991,No Carolina State,38,South Carolina,21,-1.0
11/02/1991,Nebraska,19,Colorado,19,1.5
11/02/1991,UL-Monroe,10,Louisiana Tech,35, 
11/02/1991,New Mexico State,35,Fullerton State,12, 
11/02/1991,Northwestern,16,Michigan State,13,11.5
11/02/1991,Ohio,6,Ball State,10, 
11/02/1991,Oregon State,21,Arizona,45,18.0
11/02/1991,Pacific,51,Long Beach State,24, 
11/02/1991,Pittsburgh,12,Boston College,38,-3.0
11/02/1991,Purdue,0,Michigan,42,27.0
11/02/1991,Rutgers,3,West Virginia,28,6.0
11/02/1991,Southern Cal,30,California,52,7.0
11/02/1991,Southern Miss,10,Tulsa,13,5.5
11/02/1991,S-M-U,10,Texas Christian,18,19.5
11/02/1991,Stanford,33,Oregon,13,-6.0
11/02/1991,UL-Lafayette,13,Northern Illinois,12, 
11/02/1991,Temple,6,Syracuse,27,17.0
11/02/1991,Toledo,13,Kent State,14, 
11/02/1991,Texas Tech,15,Texas,23,13.5
11/02/1991,Tulane,28,East Carolina,38,24.0
11/02/1991,Texas A+M,38,Rice,21,-19.0
11/02/1991,Nevada-Las Vegas,12,San Jose State,55, 
11/02/1991,Utah,26,Hawaii,52,-2.0
11/02/1991,Vanderbilt,41,Army,10,-3.0
11/02/1991,Virginia Military,0,Virginia,42, 
11/02/1991,Washington State,3,U.C.L.A.,44,14.0
11/02/1991,Wake Forest,10,Clemson,28,33.0
11/02/1991,Wisconsin,6,Illinois,22,17.5
11/02/1991,Wyoming,22,San Diego State,24,10.5
11/09/1991,Akron,24,Virginia Tech,42, 
11/09/1991,Alabama,20,Louisiana State,17,-9.0
11/09/1991,Arizona,27,Washington State,40,4.0
11/09/1991,Arkansas,21,Texas Tech,38,4.0
11/09/1991,Army,0,Air Force,25,15.0
11/09/1991,Ball State,9,Toledo,3, 
11/09/1991,Boston College,33,Temple,13,-6.5
11/09/1991,California,27,Oregon State,14,-32.0
11/09/1991,Clemson,21,North Carolina,6,-6.5
11/09/1991,Colorado,16,Oklahoma State,12,-29.0
11/09/1991,Colorado State,32,San Diego State,42,10.5
11/09/1991,Duke,14,Wake Forest,31,-10.5
11/09/1991,East Carolina,48,Southern Miss,20,-1.0
11/09/1991,Eastern Michigan,13,Ohio,10, 
11/09/1991,Florida,45,Georgia,13,-12.0
11/09/1991,Fresno State,59,Pacific,14, 
11/09/1991,Fullerton State,7,San Jose State,35, 
11/09/1991,Furman,17,Georgia Tech,19, 
11/09/1991,Illinois,41,Purdue,14,-6.5
11/09/1991,Indiana,21,Iowa,38,5.0
11/09/1991,Kent State,7,Bowling Green,35, 
11/09/1991,Kansas State,37,Iowa State,7,-4.0
11/09/1991,Kentucky,7,Vanderbilt,17,8.0
11/09/1991,Long Beach State,24,New Mexico State,28, 
11/09/1991,Louisville,7,Memphis,35,9.0
11/09/1991,Michigan State,20,Wisconsin,7,-1.0
11/09/1991,Miami-Ohio,23,Western Michigan,24, 
11/09/1991,Middle Tennessee,10,Cincinnati,30, 
11/09/1991,Navy,7,Tulane,34,3.5
11/09/1991,Nebraska,59,Kansas,23,-15.5
11/09/1991,New Mexico,7,Utah,30,18.0
11/09/1991,Northwestern,14,Michigan,59,37.0
11/09/1991,Ohio State,35,Minnesota,6,-14.0
11/09/1991,Oklahoma,56,Missouri,16,-18.0
11/09/1991,Oregon,21,Arizona State,24,9.0
11/09/1991,Penn State,47,Maryland,7,-27.0
11/09/1991,Rice,31,S-M-U,10,-9.0
11/09/1991,Rutgers,17,Pittsburgh,22,10.5
11/09/1991,South Carolina,10,Florida State,38,25.0
11/09/1991,Southern Illinois,16,Louisiana Tech,48, 
11/09/1991,UL-Lafayette,7,Auburn,50,20.5
11/09/1991,Tennessee,35,Notre Dame,34,6.5
11/09/1991,Texas,14,Houston,23,-1.0
11/09/1991,Troy,17,Arkansas State,20, 
11/09/1991,Texas A+M,44,Texas Christian,7,-14.0
11/09/1991,U.C.L.A.,10,Stanford,27,-4.0
11/09/1991,UTEP,41,Hawaii,24,6.5
11/09/1991,Utah State,27,Nevada-Las Vegas,14, 
11/09/1991,Virginia,42,No Carolina State,10,3.5
11/09/1991,Washington,14,Southern Cal,3,-16.5
11/09/1991,West Virginia,3,Miami-Florida,27,26.5
11/09/1991,Wyoming,31,Brigham Young,56,15.0
11/16/1991,Akron,0,Army,19, 
11/16/1991,Alabama,10,Memphis,7,-11.5
11/16/1991,Arkansas,3,Texas A+M,13,23.5
11/16/1991,Auburn,27,Georgia,37,2.0
11/16/1991,Arizona State,6,California,25,14.0
11/16/1991,Boston College,16,Syracuse,38,9.0
11/16/1991,Bowling Green,14,Ball State,13, 
11/16/1991,Brigham Young,52,San Diego State,52,-5.0
11/16/1991,East Carolina,24,Virginia Tech,17,4.5
11/16/1991,Fullerton State,7,Fresno State,38, 
11/16/1991,Hawaii,35,San Jose State,35, 
11/16/1991,Houston,41,Rice,21,-9.5
11/16/1991,Iowa State,13,Nebraska,38,35.5
11/16/1991,Illinois State,24,Northern Illinois,27, 
11/16/1991,Indiana,16,Ohio State,20,4.0
11/16/1991,Iowa,24,Northwestern,10,-20.5
11/16/1991,Kansas,24,Colorado,30,17.0
11/16/1991,Kentucky,26,Florida,35,36.5
11/16/1991,Louisville,0,Tulsa,40,16.5
11/16/1991,Michigan State,17,Purdue,27,2.0
11/16/1991,Maryland,7,Clemson,40,24.0
11/16/1991,Miami-Florida,17,Florida State,16,3.0
11/16/1991,Miami-Ohio,20,Kent State,9, 
11/16/1991,Michigan,20,Illinois,0,-10.0
11/16/1991,Mississippi,25,Tennessee,36,16.5
11/16/1991,Missouri,0,Kansas State,32,9.5
11/16/1991,Mississippi State,28,Louisiana State,19,-4.5
11/16/1991,No Carolina State,32,Duke,31,-7.0
11/16/1991,Notre Dame,13,Penn State,35,3.5
11/16/1991,New Mexico,38,Colorado State,36,15.0
11/16/1991,New Mexico State,28,Nevada-Las Vegas,38, 
11/16/1991,Oklahoma State,6,Oklahoma,21,31.0
11/16/1991,Oregon,7,U.C.L.A.,16,19.0
11/16/1991,Pacific,14,Utah State,21, 
11/16/1991,Southern Cal,14,Arizona,31,-8.5
11/16/1991,South Carolina,17,North Carolina,21,3.5
11/16/1991,Southern Miss,14,Louisiana Tech,30, 
11/16/1991,Stanford,49,Washington State,14,-7.0
11/16/1991,UL-Lafayette,17,Arkansas State,13, 
11/16/1991,Texas Christian,0,Texas,32,16.5
11/16/1991,Temple,0,Rutgers,41,6.0
11/16/1991,Toledo,21,Eastern Michigan,14, 
11/16/1991,Texas Tech,31,Baylor,24,11.5
11/16/1991,Utah,10,UTEP,9,1.0
11/16/1991,Washington,58,Oregon State,6,-43.5
11/16/1991,Wake Forest,3,Georgia Tech,27,27.0
11/16/1991,Wisconsin,19,Minnesota,16,2.0
11/16/1991,Western Michigan,17,Central Michigan,27, 
11/23/1991,Air Force,24,Hawaii,20,-3.0
11/23/1991,Akron,37,Temple,32, 
11/23/1991,Arizona,14,Arizona State,37,5.5
11/23/1991,Baylor,21,Texas,11,4.0
11/23/1991,California,21,Stanford,38,0.0
11/23/1991,Clemson,41,South Carolina,24,-9.5
11/23/1991,Colorado,17,Iowa State,14,-22.5
11/23/1991,Duke,14,North Carolina,47,7.0
11/23/1991,East Carolina,30,Cincinnati,19,-15.5
11/23/1991,Houston,45,Texas Christian,49,-18.5
11/23/1991,Illinois,24,Michigan State,27,-9.0
11/23/1991,Kansas State,36,Oklahoma State,26,-10.0
11/23/1991,Long Beach State,36,Fullerton State,37, 
11/23/1991,Louisiana State,39,Tulane,20,-12.5
11/23/1991,Louisiana Tech,21,UTEP,17, 
11/23/1991,Maryland,17,No Carolina State,20,17.0
11/23/1991,Miami-Florida,19,Boston College,14,-20.0
11/23/1991,Minnesota,8,Iowa,23,26.0
11/23/1991,Mississippi,9,Mississippi State,24,7.5
11/23/1991,Missouri,29,Kansas,53,15.0
11/23/1991,Northern Illinois,21,Toledo,42, 
11/23/1991,Northwestern,14,Wisconsin,32,2.0
11/23/1991,Ohio,13,Tulsa,45, 
11/23/1991,Ohio State,3,Michigan,31,14.0
11/23/1991,Oregon State,14,Oregon,3,19.0
11/23/1991,Pacific,44,Nevada-Las Vegas,23, 
11/23/1991,Purdue,22,Indiana,24,14.5
11/23/1991,Rice,0,Arkansas,20,5.0
11/23/1991,San Jose State,28,Fresno State,31, 
11/23/1991,S-M-U,6,Texas A+M,65,35.0
11/23/1991,Tennessee,16,Kentucky,7,-19.0
11/23/1991,U.C.L.A.,24,Southern Cal,21,-6.0
11/23/1991,Utah,17,Brigham Young,48,16.5
11/23/1991,Utah State,46,New Mexico State,21, 
11/23/1991,Virginia Tech,0,Virginia,38,9.5
11/23/1991,Washington State,21,Washington,56,34.0
11/23/1991,Wake Forest,52,Navy,24,-7.0
11/23/1991,West Virginia,10,Syracuse,16,12.0
11/28/1991,Penn State,32,Pittsburgh,20,-15.0
11/28/1991,Texas,14,Texas A+M,31,13.5
11/29/1991,Oklahoma,14,Nebraska,19,7.0
11/30/1991,Alabama,13,Auburn,6,-6.0
11/30/1991,Clemson,33,Duke,21,-19.5
11/30/1991,Florida State,9,Florida,14,-2.0
11/30/1991,Georgia,18,Georgia Tech,15,4.5
11/30/1991,Notre Dame,48,Hawaii,42,-22.5
11/30/1991,San Diego State,12,Miami-Florida,39,26.5
11/30/1991,Texas Tech,52,Houston,46,6.5
11/30/1991,Tulsa,31,S-M-U,26,-20.0
11/30/1991,Vanderbilt,0,Tennessee,45,17.0
12/07/1991,Army,3,Navy,24,9.5
